user_id,email,first_name,last_name,phone_number,date_of_birth,address,city,state,country,postal_code,policy_number,policy_type,policy_start_date,policy_end_date,premium_amount,coverage_amount,account_created_at,account_age_days,account_status,is_verified,risk_category,claim_frequency,fraud_propensity,total_claims_count,total_claims_amount,fraud_flags_count
70c8502a-939f-4b23-a06d-63a2057a73e4,user0228@example.com,Travis,Roberts,7336122239,1982-05-01,47314 Lauren Point Suite 477,Tucson,AZ,USA,95273,POL-000228,health,2023-08-12,2024-08-11,13518.78,649863.55,2023-08-12,887,active,True,high,high,0.38521702443075695,20,71952.59,6
02fe4d91-e5f5-46f1-8348-1b4dd55c073e,user0229@example.com,Jonathan,Stevens,866.465.6007,1959-06-09,28219 Michele Parkway,Phoenix,AZ,USA,54940,POL-000229,health,2025-04-30,2027-04-30,28858.96,849705.59,2025-04-30,260,active,True,high,high,0.29371227080140727,21,162966.51,3
2bc3d7b0-b8b9-4a8e-92a7-ae8ef330950f,user0230@example.com,Amanda,Castillo,872-464-3933x045,1988-06-13,6604 Hinton Court,Atlanta,GA,USA,24317,POL-000230,auto,2025-05-12,2027-05-12,4007.24,195642.23,2025-05-12,248,active,True,low,low,0.07123195961151221,8,28226.9,1
156f4c53-af69-445d-b922-2246f1a54174,user0231@example.com,Denise,Baker,484-398-1184x65124,1951-09-23,378 Thomas Station Apt. 483,Seattle,WA,USA,49818,POL-000231,auto,2022-01-18,2023-01-18,797.72,73773.41,2022-01-18,1458,active,True,low,low,0.06352868204092922,6,6765.5599999999995,0
e5da0e72-c6b5-4d57-b75a-c6cfb90f9e49,user0232@example.com,Stephanie,Davis,001-565-995-5859x421,1983-04-27,36365 Thompson Locks,San Antonio,TX,USA,60953,POL-000232,auto,2022-04-19,2024-04-18,5980.57,269428.24,2022-04-19,1367,active,True,medium,medium,0.1966264173980221,9,14809.55,2
46ac738c-05f9-47d7-ba6c-782e1ea2f701,user0233@example.com,Travis,Freeman,001-935-686-1341,2007-12-12,538 Susan Shoal,Chandler,AZ,USA,71859,POL-000233,health,2023-03-05,2024-03-04,6440.77,253233.24,2023-03-05,1047,active,True,high,high,0.28190904491954094,25,113709.13,7
b158f495-6779-4b54-86ba-a3804a69fcd4,user0234@example.com,Harold,Buchanan,(733)299-0761,1951-12-18,39154 Kyle Falls,Phoenix,AZ,USA,98724,POL-000234,health,2025-01-12,2026-01-12,26900.41,957405.58,2025-01-12,368,active,True,low,low,0.05038103319684874,9,21514.44,0
a7674e90-2ac4-42e3-9bb5-529597d4d132,user0235@example.com,Teresa,Porter,(814)399-0108,1996-06-14,7904 Matthew Orchard Apt. 806,Detroit,MI,USA,60032,POL-000235,health,2022-01-12,2023-01-12,10180.09,302715.91,2022-01-12,1464,active,True,low,low,0.03521693765831385,6,33075.21,0
e8c92f3a-7556-475e-9fbb-7db52a7b2eb3,user0236@example.com,Ashley,Murray,467.520.9610,1976-08-09,3205 Bradley Mill Apt. 459,Portland,OR,USA,61970,POL-000236,health,2024-02-07,2026-02-06,20368.24,995935.25,2024-02-07,708,active,True,high,high,0.26692872170691434,20,131949.41999999998,2
1e141bb9-b405-402b-89c5-78b6f9aa7f14,user0237@example.com,Megan,Brewer,(379)932-7701x154,1989-03-29,260 Romero Lodge,Anchorage,AK,USA,67136,POL-000237,auto,2021-07-22,2023-07-22,2394.21,109802.77,2021-07-22,1638,active,True,medium,medium,0.12451054830825853,10,16042.38,2
a4621d5e-e07f-41d0-9715-98051d5b992b,user0238@example.com,Amanda,Davidson,+1-761-808-5973,2007-03-30,433 Hill Parks Apt. 263,Tucson,AZ,USA,20211,POL-000238,home,2023-10-18,2025-10-17,5446.81,637169.09,2023-10-18,820,active,True,low,low,0.05676106068047643,7,23997.809999999998,0
c8ab46d4-f054-46a6-bc40-4c0dc6f2eafb,user0239@example.com,Mary,Barrett,001-959-364-5876x69494,1970-04-10,7450 Jon Trail,Lexington,KY,USA,48282,POL-000239,home,2023-06-27,2025-06-26,2079.42,355669.5,2023-06-27,933,active,True,low,low,0.027156300322384606,5,2555.38,0
12f38b29-aec2-420d-adf6-ac384c586731,user0240@example.com,Tyler,Burke,6847896539,2000-12-07,5480 Warren Landing,Cleveland,OH,USA,30591,POL-000240,health,2022-03-30,2023-03-30,26161.64,731164.01,2022-03-30,1387,active,True,low,low,0.04105853743556548,11,66132.87,1
e189eb2c-f6a8-479f-851e-da14767671b5,user0241@example.com,James,Ferguson,(693)229-1369x6480,1977-07-28,04150 Robinson Valleys Suite 051,Cleveland,OH,USA,06515,POL-000241,auto,2023-09-12,2024-09-11,1231.88,65304.16,2023-09-12,856,active,True,low,low,0.07935300100523517,7,16021.18,1
6815fe32-e6c8-468c-8cfd-6231b7e9ccb1,user0242@example.com,Natasha,Russell,838.879.6334x67464,1993-04-13,27399 Baker Isle,Anchorage,AK,USA,78441,POL-000242,health,2025-01-17,2027-01-17,11977.85,327327.41,2025-01-17,363,active,True,low,low,0.06223620002207092,7,18797.73,0
052abc7c-075d-4905-94ed-215829996367,user0243@example.com,Brian,Friedman,001-241-901-0276,1996-09-06,951 Evans Path,Tucson,AZ,USA,34890,POL-000243,health,2021-10-08,2022-10-08,16904.94,518369.3,2021-10-08,1560,active,True,low,low,0.04697593436046424,12,153132.61,0
cb511999-99fc-4f36-a152-fae67477e268,user0244@example.com,Steven,Knight,738.633.0614x4357,1990-12-22,935 Sonya Key Apt. 602,Albuquerque,NM,USA,61756,POL-000244,home,2023-12-30,2024-12-29,8480.15,686362.31,2023-12-30,747,active,True,low,low,0.059827497436486646,6,3742.57,2
d594774a-cdd5-4479-8702-70389f8bba07,user0245@example.com,Richard,Rose,567-307-1812x92361,1957-06-05,4599 Choi Cove Apt. 376,Mesa,AZ,USA,66108,POL-000245,home,2021-03-07,2023-03-07,10456.78,736459.72,2021-03-07,1775,active,True,medium,medium,0.12441252724814283,11,33794.020000000004,1
f8386be6-36b6-4daa-89f0-c1fe67cd1a9b,user0246@example.com,Matthew,Steele,001-207-991-0651x06407,1980-08-24,8483 Jeremy Path Suite 736,Houston,TX,USA,43566,POL-000246,auto,2023-04-08,2024-04-07,2268.01,185574.99,2023-04-08,1013,active,True,low,low,0.0647788287541446,5,10178.44,0
77e182d1-3be4-4771-8eb1-55348926031f,user0247@example.com,Hannah,Smith,549-827-2809x0317,1996-08-24,16785 Vaughan Grove Apt. 889,Miami,FL,USA,41847,POL-000247,home,2024-05-03,2025-05-03,7137.41,578268.87,2024-05-03,622,active,True,high,high,0.30566591366493084,14,22211.96,2
0bf038cc-133e-409e-ae72-6ea858478db5,user0248@example.com,Briana,Johnson,(207)356-0526,1993-02-22,02999 James Forges,Tucson,AZ,USA,03296,POL-000248,health,2026-01-07,2027-01-07,14944.21,540306.91,2026-01-07,8,active,True,medium,medium,0.1377665750567192,9,42979.25,0
c61500ae-2513-429c-b4a2-99058ca1e8db,user0249@example.com,Lynn,Martin,356.754.0307,1965-12-31,73201 Michelle Road,New York,NY,USA,80357,POL-000249,life,2025-10-31,2026-10-31,3388.86,190893.74,2025-10-31,76,active,True,low,low,0.07985495557675834,6,6458.11,0
482e0983-af1c-4b7b-b8f1-d8a376838f8e,user0250@example.com,Clarence,Bray,600-342-3182x06820,1995-05-19,305 Schmidt Station,Seattle,WA,USA,59258,POL-000250,auto,2022-10-28,2024-10-27,2266.85,107828.55,2022-10-28,1175,active,True,medium,medium,0.14436602930308548,8,21246.34,0
f13635ac-3120-4f62-8843-7c503fb7dfaf,user0251@example.com,Zachary,Ramos,797.339.8245x5381,1981-02-11,38264 Brenda Ways Apt. 852,San Francisco,CA,USA,47993,POL-000251,auto,2022-02-15,2023-02-15,6299.24,278610.43,2022-02-15,1430,active,True,medium,medium,0.18781122636074044,15,36492.81,0
00678813-9265-49fd-ad6e-dceb3dc8bfd2,user0252@example.com,Stuart,Barnes,781.655.9030x81969,1965-03-23,1504 Richards Crescent Suite 089,Mesa,AZ,USA,18356,POL-000252,auto,2022-11-11,2024-11-10,1627.12,128295.51,2022-11-11,1161,active,True,low,low,0.07411496647027296,9,14999.66,1
d35cd1e2-20a1-4d51-947d-e9963c55fcbd,user0253@example.com,Keith,Joseph,7355076955,1971-05-26,810 Elizabeth Mission Suite 547,Nashville,TN,USA,59748,POL-000253,home,2024-04-22,2025-04-22,4882.13,392321.7,2024-04-22,633,active,True,low,low,0.07827319471312966,7,25161.549999999996,0
74a01340-fb6c-4abc-906a-08a1d5cdc263,user0254@example.com,Sarah,Nelson,001-425-641-2387,1992-10-06,9790 Trevor Station,Cincinnati,OH,USA,37859,POL-000254,home,2024-03-04,2026-03-04,3504.5,294341.4,2024-03-04,682,active,True,high,high,0.327015174568873,22,42412.17,5
96b0756d-f719-4eb3-a430-6c47dd0e99cf,user0255@example.com,Patricia,Greene,784-896-7416x6239,1988-04-05,25593 Valenzuela Extension Suite 674,Indianapolis,IN,USA,82298,POL-000255,home,2025-05-29,2027-05-29,9263.79,740706.57,2025-05-29,231,active,True,high,high,0.32329073888169774,21,22700.64,10
b397e992-fc1b-49f8-829f-e606b05138ef,user0256@example.com,Andrew,Turner,(627)727-6531,2005-01-17,1700 Campbell Lakes,Las Vegas,NV,USA,44592,POL-000256,life,2024-09-15,2025-09-15,7739.55,1367967.21,2024-09-15,487,active,True,low,low,0.03959731434488052,8,5362.33,1
fdc497f0-fda0-4513-9668-26c923127c3c,user0257@example.com,Kristy,Gomez,+1-855-862-1683x357,1979-07-24,49108 Malone Center Suite 317,Kansas City,MO,USA,12139,POL-000257,auto,2023-10-25,2024-10-24,2436.02,162506.06,2023-10-25,813,active,True,low,low,0.046297916481989956,5,16519.25,0
b73db2c6-4406-4ce7-b2a9-4bca4e000279,user0258@example.com,Mark,Ruiz,321-897-9336x86093,1952-02-17,010 Watson Track Apt. 911,Albuquerque,NM,USA,14660,POL-000258,home,2022-11-21,2024-11-20,2674.52,271932.82,2022-11-21,1151,active,True,medium,medium,0.17483524178970333,13,24695.47,2
c8d3ed61-35a0-43e1-95fc-20b3459bd6c0,user0259@example.com,James,Williams,(240)409-3339x6379,2002-10-18,878 Sherry Circles,Jacksonville,FL,USA,73848,POL-000259,health,2022-11-19,2024-11-18,22190.57,612353.24,2022-11-19,1153,active,True,low,low,0.068476281800857,5,46531.93000000001,1
d2c241cd-0ed5-470e-8572-65fc218eb4b7,user0260@example.com,Jason,Phillips,581.667.6634x208,1979-10-06,42664 Ramirez Stream,Phoenix,AZ,USA,54637,POL-000260,health,2023-09-12,2024-09-11,8908.72,240784.23,2023-09-12,856,active,True,low,low,0.0635713690317263,10,49262.03,1
38b7fa28-2ff8-4f2e-9884-916fd00b0a35,user0261@example.com,Melanie,Scott,+1-383-927-9663x7958,1975-10-08,9924 Fox Shore Apt. 446,San Francisco,CA,USA,80436,POL-000261,auto,2022-07-28,2023-07-28,2344.41,119356.68,2022-07-28,1267,active,True,low,low,0.06156807191779452,6,8135.95,0
1c101fe1-edcf-450c-86cf-df7b6f9f5d2e,user0262@example.com,Laura,Jensen,831-255-6642x39402,1999-02-27,9666 Susan Crossing Apt. 292,Madison,WI,USA,32350,POL-000262,health,2022-02-14,2024-02-14,22790.62,605220.24,2022-02-14,1431,active,True,low,low,0.05166872649773724,6,14900.39,0
8d8a8d64-5578-4bc0-8739-45e880994c8a,user0263@example.com,Debra,Proctor,+1-924-668-7220x3733,1953-02-15,138 Vasquez Hollow Suite 783,Chicago,IL,USA,07245,POL-000263,health,2024-05-12,2025-05-12,20788.94,968221.43,2024-05-12,613,active,True,low,low,0.02320607614346103,5,21866.65,0
46f0c6f8-f643-4c7d-be3d-b3116580be39,user0264@example.com,Kristin,Murphy,(357)465-7868x0055,2003-03-14,644 Lewis Mall Apt. 270,Austin,TX,USA,48688,POL-000264,home,2025-09-04,2026-09-04,2905.68,489454.16,2025-09-04,133,active,True,low,low,0.06608536270511998,10,15534.470000000001,0
733f2c40-0553-4e24-ad41-84d1e8d85258,user0265@example.com,Jonathan,Hamilton,844.920.0421,1964-07-17,2035 Crystal Course,Seattle,WA,USA,75428,POL-000265,auto,2023-02-03,2024-02-03,2876.21,259460.35,2023-02-03,1077,active,True,low,low,0.07286630890139395,5,10699.12,0
845bef2c-c90a-4519-b1ea-f4f4ff77391e,user0266@example.com,Michael,Raymond,7562513358,1981-07-22,22987 Jenkins Ford Apt. 790,Long Beach,CA,USA,37089,POL-000266,life,2025-11-22,2026-11-22,15573.28,1388432.75,2025-11-22,54,active,True,low,low,0.061372052534324914,6,3462.86,0
93a093cd-a6e5-4b83-bc0c-34f6dd667eaa,user0267@example.com,James,Davis,(608)791-7005x2291,1976-09-01,659 Matthew Curve Suite 025,Houston,TX,USA,81296,POL-000267,life,2021-09-06,2022-09-06,22395.0,1526501.44,2021-09-06,1592,active,True,low,low,0.04131737859315912,8,6556.9400000000005,0
9d80763f-2dcc-4e12-bed4-0852a37b3bde,user0268@example.com,Cody,Wilson,235-883-0407x7513,1954-06-30,16897 Morgan Flats,Chandler,AZ,USA,60781,POL-000268,home,2024-02-20,2025-02-19,6817.86,657219.63,2024-02-20,695,active,True,low,low,0.07044710431634688,6,36969.07,0
9626ba4e-0a76-4902-9537-ab3d993dc615,user0269@example.com,Yesenia,Allen,(504)331-9274,1960-06-15,5602 James Corners Suite 558,Minneapolis,MN,USA,03406,POL-000269,auto,2021-08-03,2023-08-03,1793.86,161818.24,2021-08-03,1626,active,True,low,low,0.07724789849426435,4,6018.24,0
19c78f8e-71fb-4712-a0be-3ba2d09dbcdf,user0270@example.com,Dustin,Chavez,352-267-2036x70275,1950-06-27,687 Ronald Alley Suite 711,Atlanta,GA,USA,23809,POL-000270,home,2023-02-17,2025-02-16,8340.92,791314.48,2023-02-17,1063,active,True,high,high,0.38962492962637113,19,48123.93,9
f31c7b7b-afb4-4c40-af08-ee61aa83bb60,user0271@example.com,Alexandra,Atkinson,693.623.5393x305,1992-08-12,65707 Lopez Wall Apt. 830,Lincoln,NE,USA,19887,POL-000271,life,2021-06-14,2022-06-14,2354.31,365469.08,2021-06-14,1676,active,True,medium,medium,0.15396580857487646,13,15792.060000000001,1
d441f657-8c51-4e9d-a679-258fab3d62ec,user0272@example.com,Randy,Baker,001-685-251-9020x4115,1995-03-23,93346 Cummings Fork,San Francisco,CA,USA,55111,POL-000272,home,2022-05-24,2023-05-24,1425.63,284675.67,2022-05-24,1332,active,True,low,low,0.06860840544472767,6,4084.5600000000004,0
0603301d-a88c-453a-835f-b050aba05e72,user0273@example.com,John,Stewart,001-654-537-0098x416,1976-03-09,21704 Brown Viaduct Apt. 592,Stockton,CA,USA,72826,POL-000273,life,2022-01-19,2024-01-19,7436.2,496438.64,2022-01-19,1457,active,True,medium,medium,0.12629588613660075,9,3360.2599999999998,1
1fc671dd-f4dd-4c9f-98a8-b45c7e5c2437,user0274@example.com,Mary,Walker,397.917.8568,1971-12-31,0591 Crane Freeway Apt. 010,Nashville,TN,USA,90368,POL-000274,health,2025-07-12,2027-07-12,10861.53,371108.17,2025-07-12,187,active,True,low,low,0.055965832521657294,3,4897.7300000000005,0
d4002751-3bba-490f-bce6-0e4b2f7de4b3,user0275@example.com,Michael,Bryan,569-883-3179,1966-09-18,89440 Bell Stravenue Suite 525,New Orleans,LA,USA,75334,POL-000275,auto,2022-10-09,2023-10-09,2667.8,215592.96,2022-10-09,1194,active,True,medium,medium,0.17504941273650804,12,12696.36,1
0c863a30-a76b-4168-a56d-83d7a3a2bf36,user0276@example.com,Mary,Mcdonald,+1-476-450-9462x07856,1976-02-24,0261 Ann Passage,Philadelphia,PA,USA,03118,POL-000276,auto,2022-01-19,2024-01-19,3302.84,237093.81,2022-01-19,1457,active,True,low,low,0.07290303838372378,8,10633.46,0
9eb8aed2-5640-44b1-91a9-b118d7e65c83,user0277@example.com,Anthony,Obrien,360.991.9490,1952-11-17,76280 Hickman Unions,San Antonio,TX,USA,88099,POL-000277,home,2024-09-25,2025-09-25,2252.3,252630.59,2024-09-25,477,active,True,low,low,0.06279930377007634,3,7604.73,0
39b1cb03-09e5-45a5-a23a-277038a5bcaf,user0278@example.com,Alexandria,Marshall,770.814.9726x8211,1987-08-05,6077 Cynthia Ranch Suite 691,Laredo,TX,USA,78206,POL-000278,health,2024-05-15,2025-05-15,28226.18,856360.3,2024-05-15,610,active,True,low,low,0.040324994252870436,7,12965.1,1
5db3ea7d-2eee-4447-846f-c36b5c999c26,user0279@example.com,Edward,Gomez,435-763-9748,1952-08-22,1674 Fowler Field Suite 818,Kansas City,MO,USA,17634,POL-000279,auto,2025-02-14,2026-02-14,3777.77,280935.78,2025-02-14,335,active,True,high,high,0.36242746227351713,20,50577.2,8
6bbb8b1a-b09c-4871-86cd-cea6605acbec,user0280@example.com,Tracy,Crawford,574.777.9359x95843,1972-06-18,25201 Bryan Light Suite 691,Arlington,TX,USA,19991,POL-000280,home,2024-09-09,2026-09-09,8602.08,759584.64,2024-09-09,493,active,True,medium,medium,0.1430636643643405,12,18499.04,1
4b3aa65d-d7e0-4e9a-ab89-1cbcb3a141cf,user0281@example.com,Travis,Ray,001-569-393-3530,1964-04-07,305 Moreno Passage Suite 533,Boston,MA,USA,43679,POL-000281,auto,2022-12-11,2023-12-11,3415.68,149899.63,2022-12-11,1131,active,True,low,low,0.05001787246363952,4,22867.75,0
a6308cbf-02bb-4b8a-a9d1-0f1c3c9ad10b,user0282@example.com,Gregory,Norris,3293487478,1960-11-04,9934 Martinez Fort,New Orleans,LA,USA,75288,POL-000282,auto,2025-04-02,2026-04-02,5500.05,288660.04,2025-04-02,288,active,True,low,low,0.07603708031496309,6,14583.060000000001,1
4267a6e7-623b-47aa-a88e-719c82b37fea,user0283@example.com,Lauren,Taylor,617.978.6503,1971-09-14,5777 Stephen Ford,Atlanta,GA,USA,10221,POL-000283,health,2025-11-26,2026-11-26,16916.47,712825.49,2025-11-26,50,active,True,low,low,0.03616158203981226,11,61836.96,1
ba8e85af-52c9-4d76-942b-2592efea0d39,user0284@example.com,Elizabeth,Lewis,+1-453-953-8115x7509,1959-03-14,036 Hayes Knoll Suite 294,Louisville,KY,USA,26332,POL-000284,auto,2025-08-11,2027-08-11,914.76,78825.27,2025-08-11,157,active,True,high,high,0.3579189951504958,16,50574.97,5
e9cc821c-3fde-48fe-a68c-fd0e312053dc,user0285@example.com,Craig,Herrera,608.685.5069x439,1996-07-18,104 Michele Tunnel,Tucson,AZ,USA,98631,POL-000285,auto,2022-01-13,2023-01-13,1147.39,105772.5,2022-01-13,1463,active,True,low,low,0.02620369619780249,2,5794.68,0
46efabb0-bc8b-4280-a46f-ebfb698a7891,user0286@example.com,Jorge,Lee,392-510-1818x896,2005-09-06,7538 Hogan Roads,Plano,TX,USA,10667,POL-000286,home,2024-01-01,2024-12-31,5072.08,352096.25,2024-01-01,745,active,True,low,low,0.07435663807557587,5,13244.52,0
e7291587-bdf9-43c3-881d-c9abf3908091,user0287@example.com,Mark,Porter,447.856.0164,1960-11-27,4620 Suzanne Village Apt. 546,Louisville,KY,USA,82156,POL-000287,auto,2021-07-16,2023-07-16,3199.02,152963.07,2021-07-16,1644,active,True,low,low,0.04709833973113027,5,15793.2,0
4f9e07b4-0e9d-4e17-832e-ad4b6238a5b1,user0288@example.com,Gene,Alvarado,001-640-871-7343,1972-04-02,547 Jennifer Causeway,Cincinnati,OH,USA,55173,POL-000288,auto,2024-07-31,2025-07-31,2172.89,190173.62,2024-07-31,533,active,True,high,high,0.2800703571649539,25,55159.33,5
3a56c73f-c8ea-4ac0-93f5-46e16bd3dd03,user0289@example.com,Lacey,House,410.279.5163x52141,2002-12-21,1756 Patrick Canyon,Indianapolis,IN,USA,80110,POL-000289,health,2021-04-16,2023-04-16,7058.72,242457.63,2021-04-16,1735,active,True,low,low,0.056341954427592544,6,13906.93,0
db93535f-2cbe-49b0-b1ea-dd1db785a7bd,user0290@example.com,Johnny,Greer,354.713.3366x50285,2002-07-08,179 Elizabeth Stream Suite 829,Lexington,KY,USA,08305,POL-000290,home,2022-09-22,2023-09-22,2630.32,463704.67,2022-09-22,1211,active,True,high,high,0.3197034202667748,17,21985.15,3
a6bdda68-78d9-4d52-92de-46cea47473e5,user0291@example.com,Gregory,Pratt,001-622-319-1142,1966-11-14,13856 Beverly Haven Apt. 652,Louisville,KY,USA,01250,POL-000291,health,2024-07-22,2026-07-22,12182.52,544610.5,2024-07-22,542,active,True,medium,medium,0.12109118766687048,13,37777.11,1
587f5220-2ef7-471b-b21d-56270a3bc5ad,user0292@example.com,Maria,Hoover,6176402098,1975-04-26,5948 Hannah Drive Suite 291,Stockton,CA,USA,32914,POL-000292,health,2025-07-25,2026-07-25,10953.5,366177.55,2025-07-25,174,active,True,medium,medium,0.15368951235472653,6,37894.78,2
5158ccd2-6da3-4ac4-82e6-c86408fa4340,user0293@example.com,Stephen,Barnett,+1-216-344-9153x218,1955-09-29,523 Michael Village,Madison,WI,USA,70443,POL-000293,auto,2024-05-06,2026-05-06,1074.03,99172.14,2024-05-06,619,active,True,low,low,0.03188784450941462,6,18623.530000000002,0
85564828-03f1-4694-aeee-2724a7354de5,user0294@example.com,Paige,Young,(884)902-2462,1998-05-22,02534 John Manors,Dallas,TX,USA,58305,POL-000294,auto,2024-11-15,2025-11-15,1574.9,95733.83,2024-11-15,426,active,True,low,low,0.07906651721500209,5,6335.27,0
05b7aabb-3c1c-49bd-8750-f0ed90a55917,user0295@example.com,Lisa,Wells,8429939876,1967-07-30,2107 White Highway Apt. 033,Charlotte,NC,USA,92114,POL-000295,health,2025-01-13,2027-01-13,20575.86,774242.04,2025-01-13,367,active,True,low,low,0.05665160501101102,5,10770.05,0
40b71de2-3026-499f-a913-2179280a4e48,user0296@example.com,Lacey,Bond,4978247254,1970-02-16,8939 Todd Vista,Detroit,MI,USA,57438,POL-000296,home,2021-03-20,2022-03-20,2973.04,334564.05,2021-03-20,1762,active,True,low,low,0.0449593764785145,7,15918.539999999999,0
b85a5559-55e8-46c8-8535-2523e1c41b33,user0297@example.com,Stephanie,Mckinney,498.552.3818,2002-09-10,278 Black Neck,Charlotte,NC,USA,97178,POL-000297,home,2024-10-18,2025-10-18,5353.71,538516.88,2024-10-18,454,active,True,low,low,0.06391239518376321,8,13576.63,1
732a8de5-831f-45e6-bd40-6805e68020e7,user0298@example.com,Joshua,Curtis,557.331.8995,1997-08-19,992 Debra Island Apt. 470,Sacramento,CA,USA,45875,POL-000298,home,2025-08-18,2027-08-18,7194.03,542728.35,2025-08-18,150,active,True,high,high,0.2912854158896684,16,21193.14,8
cecd525c-5948-4340-ac6a-cfa333a56c20,user0299@example.com,Taylor,Bond,+1-807-575-0884x9499,1995-05-29,8662 John Branch Suite 951,Boston,MA,USA,80571,POL-000299,home,2021-01-26,2023-01-26,10940.73,737902.55,2021-01-26,1815,active,True,medium,medium,0.15192874804597833,14,13862.86,3
bade1aad-957b-48a4-9ee5-6ee5ba255c44,user0300@example.com,Jonathan,Ramirez,(742)325-9551x330,1970-05-25,635 Samantha Squares,New York,NY,USA,13542,POL-000300,auto,2024-12-10,2025-12-10,5248.33,245421.77,2024-12-10,401,active,True,low,low,0.04871869223303149,10,17956.45,1
2debb8b5-2f7a-4a6c-ad3d-fad127721875,user0301@example.com,Robert,Parker,236-636-5905,1953-10-20,2234 Robert Squares,Madison,WI,USA,64315,POL-000301,auto,2021-03-02,2023-03-02,2859.77,252771.81,2021-03-02,1780,active,True,low,low,0.06834052274256225,8,8980.36,0
84c39297-5869-41d5-9da7-d192a82fedce,user0302@example.com,Kristin,Owens,9323381281,2001-06-22,4752 Chad Estates,Detroit,MI,USA,58334,POL-000302,home,2025-04-02,2026-04-02,6741.07,607835.48,2025-04-02,288,active,True,medium,medium,0.18151841561829035,10,10553.0,1
6eb03022-a698-41e4-8c9e-6f5a98877351,user0303@example.com,Stacy,Henderson,001-473-511-4933x10886,1953-02-28,594 Anthony Via Apt. 803,Laredo,TX,USA,92904,POL-000303,home,2024-10-13,2026-10-13,2479.61,264846.5,2024-10-13,459,active,True,low,low,0.07831705071558834,5,5087.09,0
d399682f-1df6-4b4e-a6ec-d051be95753a,user0304@example.com,Amy,Watson,600-221-8241,1981-08-03,28461 Walters Mountains Suite 321,Atlanta,GA,USA,37404,POL-000304,auto,2023-02-15,2024-02-15,2414.34,208366.03,2023-02-15,1065,active,True,low,low,0.05771264185273167,5,17495.78,0
f4c41fa9-f463-4094-8583-a513f5cb0aef,user0305@example.com,Audrey,Atkins,5325043474,1967-10-31,06510 Kelly Locks,Tucson,AZ,USA,00755,POL-000305,health,2023-11-16,2024-11-15,15491.99,391721.66,2023-11-16,791,active,True,low,low,0.022241176186133298,7,16533.53,0
f69a30db-d235-48f7-ab1e-1ea8e87da372,user0306@example.com,Cristina,Rodriguez,235-955-7942,1994-02-09,239 Henderson Wall,Stockton,CA,USA,91261,POL-000306,auto,2021-05-13,2023-05-13,6989.42,299555.61,2021-05-13,1708,active,True,low,low,0.022899464531323816,10,31016.34,0
09bbd7ca-6f4f-4b70-9e8c-4f8fece79d0a,user0307@example.com,Diane,Burns,001-718-398-9878x77677,1962-09-01,1239 Amanda Ports Apt. 972,Arlington,TX,USA,05969,POL-000307,auto,2023-05-11,2025-05-10,2033.17,86276.39,2023-05-11,980,active,True,medium,medium,0.19750531531867016,18,70451.13,2
9eb3787c-23b5-436c-b218-21bc93ce11ec,user0308@example.com,Thomas,Williams,(619)345-5868x173,1981-04-10,9640 Connie Underpass,Lexington,KY,USA,14518,POL-000308,health,2022-06-05,2024-06-04,9632.58,411157.23,2022-06-05,1320,active,True,medium,medium,0.12631844794929853,10,50389.59,2
961dd5a3-17d4-4982-891a-5e2369504d26,user0309@example.com,Todd,Flores,593-591-8536x20544,1983-11-19,95406 Zachary Vista Suite 702,Plano,TX,USA,07650,POL-000309,health,2022-10-11,2024-10-10,34680.51,922388.5,2022-10-11,1192,active,True,medium,medium,0.19997930178064743,14,175019.65,3
c304fd12-b258-4c08-9387-18fdecddf3ab,user0310@example.com,Tabitha,Jones,(737)684-2055x553,1966-06-02,8967 Hale Parkway,Arlington,TX,USA,69396,POL-000310,home,2024-09-24,2025-09-24,5286.65,356747.08,2024-09-24,478,active,True,medium,medium,0.19183184838194017,16,41787.07,2
0ba3313c-79b7-42ef-b8ac-d1ed347638e0,user0311@example.com,Leah,Ho,(221)600-7204,1978-09-20,24617 Barnett Plain,Louisville,KY,USA,91314,POL-000311,health,2023-09-23,2024-09-22,24922.37,643717.57,2023-09-23,845,active,True,low,low,0.03404031722962219,5,40191.31,0
c275631f-5e38-4fc4-bc08-2afae5d72b4e,user0312@example.com,Sherry,Davis,6486667186,1958-09-05,44704 Harrison Crescent Apt. 187,Dallas,TX,USA,61606,POL-000312,auto,2021-02-11,2022-02-11,1399.01,58973.19,2021-02-11,1799,active,True,low,low,0.0411209949501127,12,31461.39,0
daa5acce-f3da-4c3d-93e2-0d6ffdd8378a,user0313@example.com,Jerry,Moore,904.643.0732x466,1984-11-17,04381 Ramos Ranch,Minneapolis,MN,USA,97584,POL-000313,auto,2024-12-05,2026-12-05,4830.81,251181.5,2024-12-05,406,active,True,low,low,0.06522683606518492,6,11407.210000000001,0
63a9c1e3-7897-44fe-b303-46ea6b644b57,user0314@example.com,Brittany,Thomas,(892)647-0481x1301,1964-04-02,45651 Gabriel Land,San Diego,CA,USA,78446,POL-000314,home,2023-07-16,2024-07-15,5273.44,393842.64,2023-07-16,914,active,True,low,low,0.037860422935570744,4,1128.46,0
e3db44c5-3ca0-48be-97f0-fb53b49350d2,user0315@example.com,Lisa,Brown,943.674.3256,1951-09-07,62512 David View Suite 411,Los Angeles,CA,USA,15383,POL-000315,health,2021-06-10,2023-06-10,29661.3,921969.74,2021-06-10,1680,active,True,low,low,0.05359132280206863,10,27221.67,1
